Grid_X,Grid_Y,Grid_Z,Range_Index,Time_Delay,Phase_Compensation,Index_Last,Index_Next,Interp_Weight,Data_Last_Real,Data_Last_Imag,Data_Next_Real,Data_Next_Imag,Power_Contrib_Real,Power_Contrib_Imag,Power_Contrib_Magnitude,Power_Contrib_Phase,Total_Power_Real,Total_Power_Imag,Total_Power_Magnitude,Total_Power_Phase
19.88,-0.16,-5.4,4248,1.40549500098578e-06,88309.855395082,85,86,0.329700059146731,41.3252039642417,67.3292471167904,7.79409042133603,12.6985517236121,44.0260957774727,37.5525176357401,57.8661273128743,0.706210238239517,-27501.4071202313,44393.0460347183,52221.3551129548,2.12542942393542
19.88,-0.16,-5.4,4249,1.40549022328849e-06,88309.5552035081,85,86,0.329413397309494,19.8164525458471,76.474232317155,3.73745821329985,14.4233306651776,44.1619996611775,37.4210289361652,57.8845024226273,0.702958314904034,-27457.2451205702,44430.4670636545,52229.9407725642,2.12433332963934
19.88,-0.16,-5.4,4250,1.40548542086084e-06,88309.2534580794,85,86,0.329125251650368,-3.5527955732821,78.9200712342207,-0.670070738686343,14.8846251742652,44.295987762506,37.2910137883805,57.9029726458087,0.699749266094667,-27412.9491328077,44467.7580774429,52238.4081743681,2.12323671964803
19.88,-0.16,-5.4,4251,1.4054805937831e-06,88308.9501638402,85,86,0.328835626986006,-26.7261246368371,74.3418742156549,-5.04064861268804,14.0211598285099,44.4280690820656,37.1624972804772,57.9215376736692,0.696583264178851,-27368.5210637256,44504.9205747234,52246.7597136705,2.12213960151351
19.88,-0.16,-5.4,4252,1.4054757421359e-06,88308.6453258563,85,86,0.328544528154183,-47.6101455801079,63.0418435472896,-8.97945428038113,11.8899311267879,44.5582654449347,37.0354888136015,57.9401971961062,0.693460133718698,-27323.9627982807,44541.956063537,52254.9977798094,2.12104198252256
19.88,-0.16,-5.4,4253,1.40547086600023e-06,88308.3389492161,85,86,0.328251960013745,-64.2656525278439,45.9448136917589,-12.1207461485634,8.66536636128561,44.6865887136818,36.9100091947425,57.9589509016661,0.690379962753294,-27279.276209567,44578.8660727317,52263.1247711845,2.11994386974554
19.88,-0.16,-5.4,4254,1.40546596545741e-06,88308.0310390296,85,86,0.32795792744453,-75.0933936428516,24.5353261889817,-14.1628992467601,4.62745570474056,44.81305563525,36.786072920813,57.9777984775499,0.687342703610564,-27234.4631539317,44615.6521456525,52271.1430874123,2.1188452700211
19.88,-0.16,-5.4,4255,1.40546104058912e-06,88307.7216004291,85,86,0.327662435347335,-78.9965452706702,0.738806672245102,-14.899048467989,0.139341744383094,44.9376737788352,36.6637052231831,57.9967396096149,0.684348554051038,-27189.5254801529,44652.3158508757,52279.0551433578,2.11774619000015
19.88,-0.16,-5.4,4256,1.4054560914774e-06,88307.4106385683,85,86,0.327365488643792,-75.5028322422914,-23.2448343378137,-14.2401209216677,-4.38406404030488,45.0604632408822,36.5429156375362,58.0157739823832,0.681397367289545,-27144.465016912,44688.8587665132,52286.8633492938,2.11664663609912
19.88,-0.16,-5.4,4257,1.40545111820461e-06,88307.0981586231,85,86,0.327067092276437,-64.8321673903213,-45.1418882134251,-12.2275930032577,-8.5139315665501,45.181425500828,36.4237361644941,58.0349012790368,0.678489501230441,-27099.2835914112,44725.2825026777,52294.5701398535,2.115546614582
19.88,-0.16,-5.4,4258,1.40544612085347e-06,88306.7841657909,85,86,0.326767251208437,-47.9000914888661,-62.8218213311128,-9.03413917999139,-11.8484341011696,45.3005839808673,36.3061713368557,58.054121181435,0.675624709451593,-27053.9830074303,44761.5886740146,52302.1779392407,2.11444613147601
19.88,-0.16,-5.4,4259,1.40544109950706e-06,88306.4686652909,85,86,0.326465970423712,-26.2530127987308,-74.5102631789049,-4.95141792313606,-14.0529186265224,45.4179476386712,36.1902431006368,58.0734333701071,0.672803137268427,-27008.5650597916,44797.7789171152,52309.6891837041,2.11334519263608
19.88,-0.16,-5.4,4260,1.40543605424878e-06,88306.151662364,85,86,0.326163254926882,-1.93800106380536,-78.9762252318803,-0.365514361187776,-14.8952160314975,45.5335294720993,36.0759679763831,58.0928375242555,0.670024815021687,-26963.0315303195,44833.8548850916,52317.10631488,2.11224380373392
19.88,-0.16,-5.4,4261,1.40543098516238e-06,88305.8331622721,85,86,0.325859109742964,22.6833460401475,-75.6734154933087,4.27816521482494,-14.2722935706871,45.6473639544059,35.9633347746715,58.1123333217751,0.667289171315868,-26917.3841663651,44869.8182198663,52324.4317450608,2.11114197017959
19.88,-0.16,-5.4,4262,1.40542589233196e-06,88305.5131702993,85,86,0.325553539917621,45.1613474656406,-64.8186138010347,8.51760165542444,-12.2250367448415,45.7594116621066,35.852425556602,58.1319204392374,0.664597683737891,-26871.624754703,44905.6706454229,52331.6679752591,2.11003969741573
19.88,-0.16,-5.4,4263,1.40542077584195e-06,88305.1916917507,85,86,0.325246550516908,63.2031009059449,-47.395865176964,11.9203448770879,-8.93904018250833,45.8697361172725,35.7431912771356,58.1515985519067,0.661948962769028,-26825.7550185858,44941.4138367,52338.8174298838,2.10893699052222
19.88,-0.16,-5.4,4264,1.40541563577712e-06,88304.8687319527,85,86,0.324938146627289,74.9126809405072,-25.0816712821489,14.1288161447487,-4.7304984643379,45.9783149736481,35.6356917943348,58.1713673337392,0.659344006190448,-26779.7767036121,44977.0495284944,52345.8825943737,2.10783385455388
19.88,-0.16,-5.4,4265,1.40541047222259e-06,88304.544296253,85,86,0.324628333355378,78.9999424543458,-0.0953530810150196,14.8996891897328,-0.0179839532317122,46.085185171555,35.5299105588491,58.1912264573994,0.656782149779982,-26733.6915184406,45012.5794390532,52352.8659192619,2.10673029431892
19.88,-0.16,-5.4,4266,1.4054052852638e-06,88304.2183900207,85,86,0.324317115828265,74.9352229047679,25.0142433068192,14.1330676448229,4.71778129209838,46.1903448466446,35.4258804691062,58.2111755942391,0.654263811250356,-26687.5011735939,45048.0053195223,52359.7698825949,2.10562631453202
19.88,-0.16,-5.4,4267,1.40540007498655e-06,88303.8910186459,85,86,0.324004499193094,63.0300864178368,47.625709508206,11.8877136875193,8.98238969633244,46.2938132721923,35.3236066234253,58.2312144143251,0.651788809211947,-26641.2073603217,45083.3289261457,52366.5969552988,2.10452191974024
19.88,-0.16,-5.4,4268,1.40539484147695e-06,88303.5621875397,85,86,0.323690488617089,44.4318138864029,65.3208535979442,8.38000885160187,12.3197610780521,46.3955940466215,35.2231140898064,58.2513425864367,0.649357399458321,-26594.8117662751,45118.5520402355,52373.3496264183,2.10341711438694
19.88,-0.16,-5.4,4269,1.40538958482146e-06,88303.2319021342,85,86,0.323375089287637,21.027772995764,76.1500673856473,3.96591785076552,14.3621919279124,46.4957078117614,35.1244051060145,58.2715597780608,0.646969349624495,-26548.3160584633,45153.6764453416,52380.0303748543,2.10231190275447
19.88,-0.16,-5.4,4270,1.40538430510687e-06,88302.9001678826,85,86,0.323058306412022,-4.73460315130313,78.8579959991355,-0.892964136422173,14.8729175491656,46.5941643705839,35.0274956026726,58.2918656554089,0.644624728235438,-26501.7218940928,45188.7039409442,52386.6416867329,2.10120628900982
19.88,-0.16,-5.4,4271,1.40537900242029e-06,88302.5669902588,85,86,0.322740145217495,-30.0965601866661,73.0424333174244,-5.67632555834531,13.7760803398096,46.6909694751603,34.9324064756541,58.3122598834128,0.642323714527091,-26455.0309246176,45223.6363474199,52393.1860617977,2.10010027722465
19.88,-0.16,-5.4,4272,1.40537367684919e-06,88302.2323747575,85,86,0.322420610951127,-52.2813185439827,59.2255327650382,-9.86045524254561,11.1701604188556,46.7861336587777,34.8391518434406,58.3327421257335,0.640066346305328,-26408.2447909588,45258.4754992633,52399.666005201,2.09899387136344
19.88,-0.16,-5.4,4273,1.40536832848133e-06,88301.8963268943,85,86,0.32209970887979,-68.8013273477569,38.8249578903417,-12.9761916461529,7.3225345158303,46.8796689707209,34.7477432905952,58.353312044763,0.637852611884962,-26361.3651219881,45293.2232425539,52406.0840246111,2.09788707528379
19.88,-0.16,-5.4,4274,1.40536295740484e-06,88301.5588522051,85,86,0.321777444290134,-77.745404794421,14.023267570421,-14.6630786223201,2.64484152434011,46.971592203856,34.6581854381005,58.3739693016254,0.635682356229889,-26314.3935297842,45327.881427992,52412.4426218666,2.09677989272546
19.88,-0.16,-5.4,4275,1.40535756370814e-06,88301.2199562468,85,86,0.321453822488337,-78.0120656311072,-12.4546222731896,-14.7133718689005,-2.34898906354634,47.0619093637015,34.5704969352858,58.3947135561932,0.633555728322616,-26267.3316204205,45362.4519249273,52418.744310585,2.09567232735412
19.88,-0.16,-5.4,4276,1.40535214748e-06,88300.8796445965,85,86,0.321128848800271,-69.4595443931269,-37.6347139314122,-13.1003338808269,-7.09804998461366,47.1506205866468,34.4847040538128,58.4155444670764,0.631473042338992,-26220.1809998339,45396.9366289811,52424.9916257483,2.09456438278712
19.88,-0.16,-5.4,4277,1.40534670880952e-06,88300.5379228518,85,86,0.320802528571321,-52.9512288709778,-58.6273601746943,-9.9868028745453,-11.0573427964492,47.2377502709241,34.400799472972,58.4364616916341,0.629433903631078,-26172.943249563,45431.3374284541,52431.1870825265,2.09345606251498
19.88,-0.16,-5.4,4278,1.4053412477861e-06,88300.1947966308,85,86,0.32047486716624,-30.2860750725214,-72.9640572933112,-5.71206878559769,-13.7612983239887,47.3233092938638,34.3187936613944,58.4574648859841,0.627438300950242,-26125.6199402691,45465.6562221155,52437.3331985044,2.0923473699541
19.88,-0.16,-5.4,4279,1.40533576449949e-06,88299.8502715717,85,86,0.320145869969281,-4.01674493622931,-78.8978184750204,-0.757573350624094,-14.8804282193638,47.4072938602483,34.238716860828,58.4785537049942,0.625486644718702,-26078.2126464089,45499.8949389763,52443.4325181829,2.09123830850268
19.88,-0.16,-5.4,4280,1.40533025903973e-06,88299.5043533333,85,86,0.319815542383907,22.8280913535304,-75.6298766702345,4.30546473067359,-14.2640819832943,47.4897169059027,34.1605758315121,58.4997278023007,0.623578852499857,-26030.722929503,45534.0555148078,52449.4875843239,2.09012888148902
19.88,-0.16,-5.4,4281,1.40532473149722e-06,88299.1570475941,85,86,0.319483889832952,47.088739823231,-63.4322519059513,8.88111517432807,-11.9635636260077,47.5705986216716,34.08436659772,58.5209868302984,0.621714621206418,-25983.1523308813,45568.1398814055,52455.5009250805,2.0890190921529
19.88,-0.16,-5.4,4282,1.40531918196264e-06,88298.8083600528,85,86,0.319150917758293,65.8482423254161,-43.6464085882593,12.4192285950828,-8.23187842939212,47.6499396604989,34.0101117862886,58.5423304401613,0.619894212467269,-25935.5023912208,45602.1499931918,52461.4750868348,2.08790894371739
19.88,-0.16,-5.4,4283,1.40531361052702e-06,88298.4582964285,85,86,0.318816631621004,76.7906316098451,-18.5525981188906,14.4830047734677,-3.49909046823976,47.7277512545039,33.9378187908586,58.5637582818329,0.618117571334377,-25887.7746399663,45636.0878119827,52467.4126157625,2.08679843935887
19.88,-0.16,-5.4,4284,1.40530801728169e-06,88298.1068624597,85,86,0.31848103690119,78.4993246842011,8.88009144797365,14.8052707769305,1.6748189737945,47.8040338477778,33.8675096416379,58.585270004037,0.616384953688619,-25839.9706061185,45669.9553216243,52473.3160759279,2.08568758224892
19.88,-0.16,-5.4,4285,1.4053024023183e-06,88297.7540639051,85,86,0.31814413909791,70.6559810356675,35.3374071472058,13.3259863756925,6.66476919991029,47.8787972466646,33.7991927292111,58.6068652542821,0.614696333176478,-25792.0918088718,45703.7545143535,52479.1880328342,2.08457637552876
19.88,-0.16,-5.4,4286,1.40529676572882e-06,88297.3999065431,85,86,0.317805943729184,54.1107352201436,57.5589118550335,10.2054901758187,10.8558293853801,47.9520580936229,33.7328661469787,58.6285436788615,0.613051473111053,-25744.1397507782,45737.4873805005,52485.0310411363,2.08346482229245
19.88,-0.16,-5.4,4287,1.40529110760553e-06,88297.0443961719,85,86,0.317466456331758,30.8091894315545,72.7447169667364,5.8107301405067,13.7199299053392,48.0238287729757,33.6685333439002,58.6503049228681,0.611450253933806,-25696.1159220052,45771.1559138444,52490.8476514391,2.08235292560672
19.88,-0.16,-5.4,4288,1.40528542804102e-06,88296.6875386092,85,86,0.317125682461253,3.57904525134663,78.9188851612136,0.675021527665935,14.8844014763914,48.0940977680308,33.6062313382743,58.6721486301849,0.609893258885502,-25648.0218242372,45804.7621451827,52496.6404513023,2.08124068859571
19.88,-0.16,-5.4,4289,1.4052797271282e-06,88296.3293396924,85,86,0.316783627691919,-24.2023577402596,75.2013688692732,-4.56465659069293,14.1832637845546,48.162891734783,33.5459421468946,58.6940744435009,0.608379929929295,-25599.8589325024,45838.3080873296,52502.4119986213,2.08012811432102
19.88,-0.16,-5.4,4290,1.40527400496028e-06,88295.9698052783,85,86,0.316440297616651,-49.0226390588863,61.9498253403684,-9.24585591514796,11.6839723454627,48.2302067642999,33.4876908939645,58.7160820043098,0.606910610039275,-25551.6287257381,45871.7957782235,52508.164874208,2.0790152058879
19.88,-0.16,-5.4,4291,1.40526826163078e-06,88295.6089412433,85,86,0.31609569784689,-67.6806074123851,40.7472131598052,-12.7648196098324,7.68507916040247,48.2960438544123,33.4314952538282,58.7381709529166,0.605485490034706,-25503.3326818837,45905.2272734774,52513.9016729137,2.07790196643508
19.88,-0.16,-5.4,4292,1.40526249723354e-06,88295.2467534829,85,86,0.31574983401255,-77.7077604924383,14.230388583937,-14.6559787639926,2.68390533413762,48.3604223535765,33.3773458473025,58.7603409284421,0.604104204298718,-25454.9722595301,45938.6046193247,52519.6249710914,2.07678839908051
19.88,-0.16,-5.4,4293,1.4052567118627e-06,88294.8832479122,85,86,0.315402711762019,-77.7087850694047,-14.2247925481203,-14.6561720030998,-2.68284990052878,48.4233443408437,33.3252576043325,58.7825915688229,0.602766895119938,-25406.5489151893,45971.929876929,52525.3373562625,2.07567450698349
19.88,-0.16,-5.4,4294,1.4052509056127e-06,88294.5184304651,85,86,0.315054336761918,-67.5725724764436,-40.9261218406506,-12.7444438105957,-7.71882201710749,48.4848194030604,33.2752340180646,58.8049225108268,0.601473472072765,-25358.0640957862,46005.2051109471,52531.0414134949,2.07456029332599
19.88,-0.16,-5.4,4295,1.40524507857829e-06,88294.1523070952,85,86,0.314704714697228,-48.5204513713319,-62.3439315308412,-9.15114140995961,-11.7583022698065,48.5448485114514,33.2272905423198,58.827333390045,0.600224095446546,-25309.5192472748,46038.4324014894,52536.7397400589,2.07344576134665
19.88,-0.16,-5.4,4296,1.40523923085452e-06,88293.7848837745,85,86,0.314353851271065,-22.9784248128793,-75.5843369562693,-4.3338181920753,-14.25549302028,48.6034309513752,33.1814446017736,58.849823840906,0.599018969142715,-25260.9158163234,46071.6138460912,52542.4349479801,2.07233091435229
19.88,-0.16,-5.4,4297,1.40523336253674e-06,88293.4161664944,85,86,0.314001752204661,5.71651596137823,-78.7929022518102,1.07815662172039,-14.8606406211931,48.6605776327616,33.1376960646567,58.8723934966771,0.597857939143803,-25212.2552386906,46104.7515421558,52548.1296430692,2.07121575568588
19.88,-0.16,-5.4,4298,1.40522747372062e-06,88293.0461612651,85,86,0.31364842323741,33.7429943917325,-71.4311579738108,6.36405689862695,-13.4721876903587,48.7162985529014,33.0960454774432,58.8950419894613,0.59674086989872,-25163.5389401377,46137.8475876333,52553.826425975,2.07010028873513
19.88,-0.16,-5.4,4299,1.40522156450211e-06,88292.6748741157,85,86,0.313293870126572,57.3017645130066,-54.3829732884837,10.8073304200248,-10.2568353094715,48.770600404383,33.0564976104111,58.9177689502167,0.595667716849501,-25114.7683397334,46170.9040852437,52559.5278974921,2.06898451694892
19.88,-0.16,-5.4,4300,1.40521563497746e-06,88292.3023110938,85,86,0.312938098647351,73.1356325450701,-29.869369799721,13.7936580681155,-5.63347658849532,48.823478256542,33.0190738121773,58.9405740087509,0.594638778921588,-25065.9448614768,46203.9231590559,52565.2366786885,2.06786844388148
19.88,-0.16,-5.4,4301,1.40520968524321e-06,88291.928478266,85,86,0.312581114592746,78.9912451102796,-1.17609350297029,14.8980488376093,-0.221815701479121,48.8749396783357,32.9837764439614,58.9634567937309,0.593653968992665,-25017.0699217985,46236.9069354998,52570.9553882581,2.06675207315738
19.88,-0.16,-5.4,4302,1.40520371539623e-06,88291.5533817173,85,86,0.312222923773561,73.956206896864,27.7755191027683,13.9484215074163,5.23856839457695,48.9249984628915,32.950597990967,58.9864169326825,0.592713002165336,-24968.1449233356,46269.8575334908,52576.6866308844,2.0656354084565
19.88,-0.16,-5.4,4303,1.40519772553364e-06,88291.1770275513,85,86,0.311863532018265,58.6191852436378,52.9602787131268,11.0558009734035,9.98850970914604,48.97364604161,32.9195634981097,59.009454051999,0.591816263206791,-24919.171277294,46302.7770969889,52582.4330365242,2.06451845359366
19.88,-0.16,-5.4,4304,1.40519171575288e-06,88290.7994218899,85,86,0.311502945172975,35.0236070952295,70.8120536775978,6.60558531829073,13.3554222687265,49.0208834528684,32.8906832376527,59.0325677769426,0.59096383766774,-24870.1503938411,46335.6677802265,52588.1972428396,2.06340121249338
19.88,-0.16,-5.4,4305,1.40518568615169e-06,88290.4205708735,85,86,0.311141169101305,6.41367347741203,78.7392201671133,1.20964317705797,14.850515976134,49.0667209343146,32.8639531708208,59.0557577316539,0.590155522781796,-24821.0836729068,46368.5317333974,52593.9818782389,2.06228368916495
19.88,-0.16,-5.4,4306,1.40517963682807e-06,88290.0404806609,85,86,0.310778209684301,-23.1989353256076,75.5169477651095,-4.37540731227776,14.2427831628822,49.1111656392867,32.8393731957646,59.0790235391561,0.589391200343751,-24771.9725072675,46401.3711065931,52599.789566809,2.06116588771807
19.88,-0.16,-5.4,4307,1.40517356788034e-06,88289.6591574288,85,86,0.310414072820492,-49.5919118650721,61.4950589687246,-9.35322292850037,11.5982016805619,49.1542126395523,32.8169606645986,59.1023648213516,0.588671111260563,-24722.818294628,46434.1880672577,52605.622949402,2.06004781240934
19.88,-0.16,-5.4,4308,1.40516747940709e-06,88289.2766073723,85,86,0.31004876442563,-68.9364647825156,38.5845023719237,-13.0016790796022,7.27718369180337,49.1958665512495,32.7967180777023,59.125781199039,0.587995197310018,-24673.6224280767,46466.9847853354,52611.4846660298,2.0589294676162
19.88,-0.16,-5.4,4309,1.40516137150721e-06,88288.8928367044,85,86,0.309682290432761,-78.3624619957021,10.0162143533444,-14.7794579540732,1.88909606875748,49.2361389353036,32.7786368753462,59.1492722919084,0.587363179430038,-24624.3862891414,46499.7634222108,52617.3773428363,2.05781085781876
19.88,-0.16,-5.4,4310,1.40515524427987e-06,88288.5078516561,85,86,0.309314656792054,-76.4000168186593,-20.100682329428,-14.4093333402898,-3.79106502999175,49.2750204582307,32.7627392399815,59.1728377185519,0.586775406910245,-24575.1112686832,46532.5261614508,52623.3036290412,2.05669198767663
19.88,-0.16,-5.4,4311,1.40514909782451e-06,88288.1216584764,85,86,0.308945869470818,-63.2276620532296,-47.36309482374,-11.9249772027493,-8.93285956942806,49.3125111046948,32.7490327976487,59.1964770964634,0.586231936313932,-24525.7987575785,46565.2751942484,52629.2661796963,2.0555728620037
19.88,-0.16,-5.4,4312,1.40514293224089e-06,88287.7342634319,85,86,0.30857593445333,-40.6833582828986,-67.7190103207756,-7.6730358880962,-12.7720625442096,49.348620567913,32.7375099337221,59.220190042049,0.585732518774247,-24476.4501370106,46598.0127041821,52635.2676376656,2.05445348574018
19.88,-0.16,-5.4,4313,1.40513674762901e-06,88287.3456728073,85,86,0.308204857740833,-12.0280149912152,-78.0789783192064,-2.26852930990577,-14.7259918560113,49.3833390819485,32.7281917255313,59.2439761706271,0.585277490702363,-24427.0667979286,46630.7408959077,52641.3106680651,2.05333386402587
19.88,-0.16,-5.4,4314,1.40513054408919e-06,88286.9558929046,85,86,0.307832645351397,18.5114332429554,-76.8005653578905,3.49132661629363,-14.4848783160775,49.4166814789925,32.7210615448571,59.2678350964377,0.584866428113681,-24377.6501164496,46663.4619574525,52647.3979134264,2.0522140021201
19.88,-0.16,-5.4,4315,1.405124321722e-06,88286.5649300434,85,86,0.30745930331986,46.358195403159,-63.9680992289323,8.74333172208497,-12.0646264662772,49.4486485458783,32.7161232986066,59.2917664326457,0.584499326977319,-24328.2014679038,46696.1780807511,52653.5320183949,2.05109390545572
19.88,-0.16,-5.4,4316,1.4051180806283e-06,88286.172790561,85,86,0.307084837697872,67.2724065097042,-41.4176692052209,12.6878313692343,-7.81152971696894,49.47922354747,32.7134067788512,59.3157697913387,0.584176709925312,-24278.7222443563,46728.89148753,52659.7156607587,2.04997357970804
19.88,-0.16,-5.4,4317,1.40511182090923e-06,88285.7794808121,85,86,0.306709254553581,78.0056102657207,-12.4949896787666,14.7121543624711,-2.3566025095541,49.5084179143217,32.7128985960624,59.3398447835465,0.583898229647101,-24229.213826442,46761.604386126,52665.9515001106,2.04885303070063
19.88,-0.16,-5.4,4318,1.4051055426662e-06,88285.3850071684,85,86,0.306332559971764,76.8211203642501,18.4259454569203,14.4887550683452,3.47520329516365,49.536225930152,32.71461065531,59.3639910192331,0.583664053824403,-24179.6776005118,46794.3189967813,52672.2422081804,2.04773226447222
19.88,-0.16,-5.4,4319,1.40509924600089e-06,88284.9893760194,85,86,0.30595476005368,63.7946327521755,46.5966182465537,12.0319100299329,8.78829917588237,49.5626562833753,32.7185324293845,59.388208107306,0.583473900703037,-24130.1149442284,46827.0375292107,52678.590442264,2.04661128722995
19.88,-0.16,-5.4,4320,1.40509293101528e-06,88284.5925937712,85,86,0.30557586091696,40.8408799323043,67.6241268065999,7.70274506944347,12.7541671530672,49.5877079875756,32.724667401952,59.4124956556232,0.58332777520155,-24080.5272362409,46859.7621966127,52684.99886209,2.04549010538962
19.88,-0.16,-5.4,4321,1.40508659781159e-06,88284.1946668475,85,86,0.305195868695506,11.4528953907631,78.1654091473219,2.16005956894853,14.7422930384594,49.6113711086642,32.7330319933359,59.4368532709997,0.583225946501269,-24030.9158651322,46892.495228606,52691.4701453841,2.04436872561505
19.88,-0.16,-5.4,4322,1.40508024649233e-06,88283.7956016886,85,86,0.304814789539577,-19.8143525982507,76.4747764371508,-3.73706215520756,14.4234332882753,49.6336418660799,32.7436326764437,59.4612805592021,0.583168486401344,-23981.2822232661,46925.2388612825,52698.006976169,2.04324715480188
19.88,-0.16,-5.4,4323,1.40507387716026e-06,88283.3954047519,85,86,0.304432629615491,-48.04240494772,62.7130554736356,-9.06098003883966,11.8279204473552,49.654535928883,32.7564458061094,59.4857771249676,0.583154863596799,-23931.6276873372,46957.9953070886,52704.6120090631,2.04212540000888
19.88,-0.16,-5.4,4324,1.40506748991843e-06,88282.9940825117,85,86,0.304049395105721,-68.7243733204026,38.9610127142242,-12.9616778243214,7.3481949723526,49.674036076163,32.7714969591041,59.5103425719976,0.583185542104555,-23881.9536512611,46990.7668040477,52711.287928046,2.04100346858792
19.88,-0.16,-5.4,4325,1.40506108487015e-06,88282.5916414591,85,86,0.303665092208718,-78.4941782578888,8.92546803359787,-14.8043001413818,1.6833771701841,49.6921382651174,32.7887911007654,59.5349765029699,0.583260573991364,-23832.261512996,47023.5555951484,52718.0374220612,2.03988136814078
19.88,-0.16,-5.4,4326,1.40505466211898e-06,88282.1880881016,85,86,0.303279727138872,-75.6910959064724,-22.6242790045828,-14.2756281637602,-4.26702494758004,49.7088568261433,32.8083047167776,59.55967851954,0.583379441922087,-23782.5526561698,47056.3638998652,52724.8631512688,2.03875910645221
19.88,-0.16,-5.4,4327,1.40504822176877e-06,88281.7834289636,85,86,0.302893306126379,-60.6624681034299,-50.6069655640442,-11.441171881176,-9.5446659113141,49.7241718394145,32.8300655626262,59.5844482223504,0.583542663901251,-23732.8284843304,47089.1939654278,52731.7678082229,2.03763669162925
19.88,-0.16,-5.4,4328,1.40504176392362e-06,88281.3776705859,85,86,0.302505835417293,-35.7469253260846,-70.4496794153908,-6.74200588380237,-13.2870771065719,49.7380958056804,32.8540516374247,59.6092852110274,0.583749760530562,-23683.0903885247,47122.0480170653,52738.7540587909,2.03651413197886
19.88,-0.16,-5.4,4329,1.40503528868789e-06,88280.9708195256,85,86,0.302117321273258,-4.93081911939794,-78.8459702382549,-0.929971213235732,-14.8706494449895,49.7506066107609,32.880292723623,59.6341890841975,0.584001297399307,-23633.339781914,47154.9283097889,52745.8246039317,2.03539143615186
19.88,-0.16,-5.4,4330,1.40502879616619e-06,88280.5628823565,85,86,0.301727769971592,26.7752702669266,-74.3241878672955,5.04991766517868,-14.0178241160363,49.7617154310712,32.9087675609818,59.6591594394829,0.58429681743183,-23583.5780664829,47187.8370773499,52752.9821190841,2.03426861301446
19.88,-0.16,-5.4,4331,1.40502228646342e-06,88280.1538656682,85,86,0.301337187805117,54.1454631001612,-57.5262446685779,10.212039985887,-10.8496682299442,49.7714093774816,32.9394906707261,59.6841958735117,0.584636586520726,-23533.8066571054,47220.7765680206,52760.229296895,2.03314567175119
19.88,-0.16,-5.4,4332,1.4050157596847e-06,88279.7437760669,85,86,0.300945581082118,72.60318296879,-31.1412559605487,13.6932360557785,-5.87335914906814,49.779687881654,32.9724572923973,59.7092979819212,0.585020486679067,-23484.0269692237,47253.749025313,52767.5688244067,2.03202262182
19.88,-0.16,-5.4,4333,1.40500921593544e-06,88279.3326201746,85,86,0.300552956126296,78.9983851183936,0.505122446517997,14.8993954702574,0.0952680118751393,49.7865533858369,33.0076575013705,59.7344653593599,0.585448299962816,-23434.2404158379,47286.7566828144,52775.0033770438,2.03089947294387
19.88,-0.16,-5.4,4334,1.40500265532127e-06,88278.9204046294,85,86,0.300159319276489,72.1635761271355,32.1468238017869,13.6103245358097,6.06301306308585,49.7919856207215,33.0451149964764,59.7596975995067,0.585920487507618,-23384.4484302172,47319.8017978108,52782.5356587725,2.02977623521281
19.88,-0.16,-5.4,4335,1.40499607794812e-06,88278.5071360854,85,86,0.299764676886937,53.1478698029479,58.4491568408724,10.0238901011598,11.0237329708718,49.795996413365,33.0848044283115,59.7849942950526,0.586436529009741,-23334.6524338038,47352.8866022392,52790.1683438398,2.02865291895199
19.88,-0.16,-5.4,4336,1.40498948392211e-06,88278.0928212126,85,86,0.299369035326905,25.0797414225638,74.9133270531842,4.73013448549051,14.1289380040535,49.7985748827007,33.1267340586257,59.8103550377262,0.586996583012304,-23284.8538589211,47386.0133362978,52797.9041169165,2.02752953482359
19.88,-0.16,-5.4,4337,1.40498287334968e-06,88277.6774666966,85,86,0.298972400980674,-7.32884588487509,78.6593161551494,-1.38224816894262,14.8354457760011,49.799705527981,33.1709184063536,59.8357794182928,0.587600937424948,-23235.0541533931,47419.1842547041,52805.7456806804,2.02640609385402
19.88,-0.16,-5.4,4338,1.40497624633746e-06,88277.2610792385,85,86,0.298574780247577,-38.5618472714505,68.9491402050332,-7.27291085380977,13.0040697124304,49.7993875804943,33.2173491812944,59.8612670265534,0.588249425933835,-23185.2547658126,47452.4016038854,52813.6957287792,2.02528260737446
19.88,-0.16,-5.4,4339,1.40496960299236e-06,88276.8436655555,85,86,0.298176179541727,-63.2355590806432,47.3525508051941,-11.9264666121126,8.93087092748396,49.7976229228101,33.2660135226676,59.8868174513614,0.588941794287901,-23135.4571428898,47485.6676174081,52821.7569405018,2.02415908701239
19.88,-0.16,-5.4,4340,1.40496294342154e-06,88276.4252323798,85,86,0.297776605292142,-77.033666441465,17.5161135696565,-14.5288420657608,3.30360554567196,49.7944025505314,33.3169142743618,59.9124302806149,0.589678107432345,-23085.6627403393,47518.9845316825,52829.9319996057,2.02303554474512
19.88,-0.16,-5.4,4341,1.40495626773237e-06,88276.0057864593,85,86,0.297376063942494,-77.4774728797517,-15.4350638536853,-14.6125456456044,-2.91111166538502,49.7897078675524,33.3700679291334,59.9381051012725,0.590458708326704,-23035.8730324717,47552.3545996116,52838.2236107097,2.02191199295071
