Pulso_ID,Tiempo_Vuelo_s,Fase_rad,Fase_deg,Indice_Rango_Last,Indice_Rango_Next,Indice_Azimut,Amplitud_Last,Amplitud_Next,Amplitud_Interpolada,Factor_Interpolacion_q,Fase_Compensacion_Real,Fase_Compensacion_Imag,Energia_Acumulada_Real,Energia_Acumulada_Imag,Energia_Acumulada_Magnitud
1135,0.000001298132,88486.550104730995,5069905.864673978649,84,85,1135,79.000000000001,14.899700043062,47.050418398773,0.498431077900,0.899826920455,0.436247078185,-35.725709586559,30.617242626280,47.050418398773
1136,0.000001297637,88486.527101129570,5069904.546664703637,84,85,1136,79.000000000001,14.899700043062,47.051826478605,0.498409111078,0.909623221073,0.415434225462,-1.616440885674,-47.024052290672,47.051826478605
1137,0.000001297979,88484.532337840588,5069790.255147117190,84,85,1137,79.000000000001,14.899700043062,47.173928487935,0.496504252452,0.004453142549,-0.999990084712,-46.791288026490,5.996239972424,47.173928487935
1138,0.000001298315,88484.799991174223,5069805.590553506278,84,85,1138,79.000000000001,14.899700043062,47.157545085442,0.496759842558,0.268761018027,-0.963206891166,-38.969227717630,-26.556229957904,47.157545085442
1139,0.000001297914,88483.214611645293,5069714.754997572862,84,85,1139,79.000000000001,14.899700043062,47.254588191812,0.495245916626,-0.967023727810,-0.254686296946,-16.487737846647,-44.284880104591,47.254588191812
1140,0.000001297897,88482.348318435645,5069665.120052839629,84,85,1140,79.000000000001,14.899700043062,47.307615105908,0.494418667547,-0.820352069865,0.571858795043,-13.750389119629,45.265188015378,47.307615105908
1141,0.000001298526,88483.224834169552,5069715.340705068782,84,85,1141,79.000000000001,14.899700043062,47.253962458041,0.495255678418,-0.964369709755,-0.264558241049,27.008444550775,-38.774745530225,47.253962458041
1142,0.000001297758,88480.372461028674,5069551.911762500182,84,85,1142,79.000000000001,14.899700043062,47.428559862047,0.492531862708,0.848863184335,0.528612612677,-30.699580255947,36.152511153396,47.428559862047
1143,0.000001298389,88480.585785133357,5069564.134333367459,84,85,1143,79.000000000001,14.899700043062,47.415502021067,0.492735572223,0.717709156830,0.696342994653,-30.554213266551,-36.258376736582,47.415502021067
1144,0.000001297630,88479.435744563641,5069498.241862453520,84,85,1144,79.000000000001,14.899700043062,47.485897473574,0.491637364374,0.928756914348,-0.370689349794,-45.516703874792,-13.532927519398,47.485897473574
1145,0.000001297888,88478.230164802037,5069429.167230246589,84,85,1145,79.000000000001,14.899700043062,47.559692550972,0.490486120504,-0.014534062363,-0.999894374937,-46.890559394223,7.949829887481,47.559692550972
1146,0.000001298245,88478.329091743857,5069434.835326493718,84,85,1146,79.000000000001,14.899700043062,47.553637106479,0.490580588775,0.084292228632,-0.996441077130,-42.145861222706,-22.024413359977,47.553637106479
1147,0.000001297767,88476.844591094850,5069349.779704621062,84,85,1147,79.000000000001,14.899700043062,47.644505287730,0.489162995077,-0.985468128473,-0.169860436135,-44.571741201047,-16.833263807694,47.644505287730
1148,0.000001298119,88475.468243575539,5069270.920800621621,84,85,1148,79.000000000001,14.899700043062,47.728753277741,0.487848680010,-0.357077128760,0.934074902840,-45.273102659910,15.112248839691,47.728753277741
1149,0.000001297656,88476.464379357116,5069327.995176726952,84,85,1149,79.000000000001,14.899700043062,47.667778533936,0.488799919612,-0.978130094848,0.207994032494,-32.450213054344,-34.917055762021,47.667778533936
1150,0.000001298004,88473.637520303862,5069166.028083697893,84,85,1150,79.000000000001,14.899700043062,47.840814188043,0.486100468062,0.994470540965,0.105015918568,-46.801846229220,9.916183323806,47.840814188043
1151,0.000001297995,88474.872547615305,5069236.789936226793,84,85,1151,79.000000000001,14.899700043062,47.765216588498,0.487279832270,0.228521871812,0.973538778942,-47.385989324808,-6.006990216019,47.765216588498
1152,0.000001297899,88472.812269658971,5069118.744704704732,84,85,1152,79.000000000001,14.899700043062,47.891328834316,0.485312411745,0.751778867305,-0.659415297574,-15.319362821305,-45.375064741175,47.891328834316
1153,0.000001297880,88471.654662927685,5069052.418724666350,84,85,1153,79.000000000001,14.899700043062,47.962187421239,0.484206978744,-0.302058365156,-0.953289433509,-12.017698970038,46.432169168537,47.962187421239
1154,0.000001297426,88472.541959033741,5069103.257046721876,84,85,1154,79.000000000001,14.899700043062,47.907874893023,0.485054284112,0.548396078945,-0.836218715767,28.152885362568,-38.763120650015,47.907874893023
1155,0.000001297776,88469.415255156637,5068924.110110776499,84,85,1155,79.000000000001,14.899700043062,48.099264431863,0.482068501846,-0.560785110605,0.827961387822,-17.527979157871,44.791842845852,48.099264431863
1156,0.000001298054,88470.880856527729,5069008.082883788273,84,85,1156,79.000000000001,14.899700043062,48.009553099558,0.483468048063,-0.882267534035,-0.470748338699,-32.187618164772,-35.621263673516,48.009553099558
1157,0.000001297682,88468.131980669481,5068850.583898705430,84,85,1157,79.000000000001,14.899700043062,48.177815302669,0.480843064978,0.634947642193,0.772555170634,-46.162437809171,-13.788807883662,48.177815302669
1158,0.000001297957,88468.278011809118,5068858.950866684318,84,85,1158,79.000000000001,14.899700043062,48.168876550050,0.480982514445,0.515772939097,0.856725320797,-38.703535633952,28.675372665849,48.168876550050
1159,0.000001297599,88467.785946766802,5068830.757616513409,84,85,1159,79.000000000001,14.899700043062,48.198996479929,0.480512626942,0.859338436064,0.511407325235,6.675015736598,-47.734551706163,48.198996479929
1160,0.000001297578,88466.106611777286,5068734.538809225895,84,85,1160,79.000000000001,14.899700043062,48.301790720073,0.478908980154,0.415309508621,-0.909680170197,-23.019020798639,42.463957284238,48.301790720073
1161,0.000001298236,88466.779975709840,5068773.119720636867,84,85,1161,79.000000000001,14.899700043062,48.260573253506,0.479551995344,0.891953200303,-0.452127734683,-4.221753423715,-48.075562698593,48.260573253506
1162,0.000001297495,88464.267909322094,5068629.188918762840,84,85,1162,79.000000000001,14.899700043062,48.414340046392,0.477153148646,-0.987167168284,-0.159690268524,-36.109080963122,32.250311535338,48.414340046392
1163,0.000001297773,88464.413609795316,5068637.536940951832,84,85,1163,79.000000000001,14.899700043062,48.405421534285,0.477292282349,-0.953522875109,-0.301320637600,-38.278653891932,-29.628187425719,48.405421534285
1164,0.000001297422,88463.329866734595,5068575.443037495017,84,85,1164,79.000000000001,14.899700043062,48.471758831569,0.476257383958,-0.712553264527,0.701618019447,-37.261513435186,-31.001468041776,48.471758831569
1165,0.000001297697,88462.243214216040,5068513.182434385642,84,85,1165,79.000000000001,14.899700043062,48.538274220485,0.475219707240,0.289325276280,0.957230841807,-41.450410127701,25.255248257508,48.538274220485
1166,0.000001298067,88462.479893097086,5068526.743135368451,84,85,1166,79.000000000001,14.899700043062,48.523786803806,0.475445718923,0.056812404878,0.998384871005,-13.051691860026,-46.735545630410,48.523786803806
1167,0.000001297631,88460.986314341033,5068441.167376277037,84,85,1167,79.000000000001,14.899700043062,48.615210667587,0.474019456271,0.999792445840,0.020373150007,-48.613304635632,0.430488858280,48.615210667587
1168,0.000001297998,88459.998892288873,5068384.592260089703,84,85,1168,79.000000000001,14.899700043062,48.675652032881,0.473076537668,0.567732544916,-0.823213069286,-41.855442668888,-24.848360505627,48.675652032881
1169,0.000001297274,88459.419283316282,5068351.383112192154,84,85,1169,79.000000000001,14.899700043062,48.711130638574,0.472523051870,0.024137517231,-0.999708647688,-47.178024539581,-12.124695816016,48.711130638574
1170,0.000001297939,88458.448855024937,5068295.781666778028,84,85,1170,79.000000000001,14.899700043062,48.770531794059,0.471596361113,-0.811250949348,-0.584698124832,-46.257641274272,-15.453006025240,48.770531794059
1171,0.000001297221,88458.679466922913,5068308.994755237363,84,85,1171,79.000000000001,14.899700043062,48.756415745164,0.471816579254,-0.656128111128,-0.754649522485,-24.189153251125,-42.332882506497,48.756415745164
1172,0.000001297498,88456.677375872852,5068194.283387867734,84,85,1172,79.000000000001,14.899700043062,48.878966296113,0.469904723131,-0.411250092331,0.911522551316,-46.426494001222,-15.288361616965,48.878966296113
1173,0.000001297868,88456.011182097936,5068156.113296227530,84,85,1173,79.000000000001,14.899700043062,48.919744868172,0.469268554937,0.240002768680,0.970772203468,-48.510461576422,-6.314788643300,48.919744868172
1174,0.000001297452,88455.679856720017,5068137.129750427790,84,85,1174,79.000000000001,14.899700043062,48.940025717839,0.468952162507,0.542738410085,0.839901790817,-43.562740728804,-22.302774209899,48.940025717839
1175,0.000001297820,88453.882613426511,5068034.155294951051,84,85,1175,79.000000000001,14.899700043062,49.050037275905,0.467235921583,0.696605520985,-0.717454352648,-49.004363907459,-2.116240721894,49.050037275905
1176,0.000001297110,88454.448590118671,5068066.583370714448,84,85,1176,79.000000000001,14.899700043062,49.015393119512,0.467776389512,0.972708575705,-0.232030228095,-33.061984783008,-36.185824916236,49.015393119512
1177,0.000001297781,88452.659855018952,5067964.096398834139,84,85,1177,79.000000000001,14.899700043062,49.124883880167,0.466068273314,-0.436858326695,-0.899530323223,-44.948966114873,-19.820309317564,49.124883880167
1178,0.000001297768,88452.736812224655,5067968.505721923895,84,85,1178,79.000000000001,14.899700043062,49.120173231289,0.466141762032,-0.366408307434,-0.930454164504,-46.629604398097,-15.442519611410,49.120173231289
1179,0.000001297357,88451.234634343346,5067882.437269247137,84,85,1179,79.000000000001,14.899700043062,49.212123458513,0.464707287821,-0.953387148991,0.301749803874,-35.651801938063,-33.923179595448,49.212123458513
1180,0.000001297730,88449.999815880510,5067811.687382861972,84,85,1180,79.000000000001,14.899700043062,49.287708274167,0.463528123048,-0.029446129684,0.999566368705,-48.926344106881,5.957435627389,49.287708274167
1181,0.000001297332,88450.428556363666,5067836.252403053455,84,85,1181,79.000000000001,14.899700043062,49.261464521456,0.463937540051,-0.442326305734,0.896854190633,-29.326919852274,-39.580596998744,49.261464521456
1182,0.000001297702,88448.161511104699,5067706.360277748667,84,85,1182,79.000000000001,14.899700043062,49.400233258023,0.461772671296,0.971797746728,-0.235815901615,-49.127777660062,5.181168606653,49.400233258023
1183,0.000001297003,88449.118277760994,5067761.178969133645,84,85,1183,79.000000000001,14.899700043062,49.341668348672,0.462686316152,0.752656635351,0.658413235940,-25.404920665864,-42.298820803794,49.341668348672
1184,0.000001297684,88447.221054413443,5067652.476078525186,84,85,1184,79.000000000001,14.899700043062,49.457799813575,0.460874601309,0.382297671466,-0.924039225570,-35.091705744027,-34.851773991783,49.457799813575
1185,0.000001297669,88446.761412037624,5067626.140510304831,84,85,1185,79.000000000001,14.899700043062,49.485935110616,0.460435675172,-0.067309872819,-0.997732118868,-49.448282807703,1.930052108481,49.485935110616
1186,0.000001297275,88445.754075474557,5067568.424376692623,84,85,1186,79.000000000001,14.899700043062,49.547595468565,0.459473739612,-0.879446137256,-0.475998415613,-34.644199987903,-35.422360507379,49.547595468565
1187,0.000001297651,88444.304588242347,5067485.374875828624,84,85,1187,79.000000000001,14.899700043062,49.636320433842,0.458089581264,-0.578923683520,0.815381731866,-49.624529278141,1.081850328841,49.636320433842
1188,0.000001296957,88444.685386742945,5067507.193022757769,84,85,1188,79.000000000001,14.899700043062,49.613011271131,0.458453217046,-0.840500630286,0.541810566978,-29.042935876112,-40.223858132773,49.613011271131
1189,0.000001297644,88442.749877818307,5067396.296530166641,84,85,1189,79.000000000001,14.899700043062,49.731486245120,0.456604942169,0.805964133104,0.591964370676,-49.497381949812,-4.819741099164,49.731486245120
1190,0.000001296953,88443.372175165947,5067431.951541787945,84,85,1190,79.000000000001,14.899700043062,49.693394629454,0.457199192363,0.309821244894,0.950794823404,-32.582612782849,-37.520751778736,49.693394629454
1191,0.000001297245,88441.548825275284,5067327.481288477778,84,85,1191,79.000000000001,14.899700043062,49.805004205684,0.455458021475,0.843215930783,-0.537575012509,-42.402995916859,-26.125167582296,49.805004205684
1192,0.000001297629,88441.113651133579,5067302.547646804713,84,85,1192,79.000000000001,14.899700043062,49.831641770854,0.455042460780,0.538000781424,-0.842944339317,-46.921462695909,-16.780013708431,49.831641770854
1193,0.000001297251,88440.254667052141,5067253.331484269351,84,85,1193,79.000000000001,14.899700043062,49.884221283875,0.454222191404,-0.286834149046,-0.957980256029,-45.483566113012,-20.486111069257,49.884221283875
1194,0.000001297632,88438.968376874036,5067179.632485834882,84,85,1194,79.000000000001,14.899700043062,49.962956748977,0.452993874764,-0.999979428242,0.006414288249,-45.526039442696,-20.583410304474,49.962956748977
1195,0.000001296944,88438.511311161827,5067153.444549565203,84,85,1195,79.000000000001,14.899700043062,49.990934325147,0.452557409159,-0.894502115591,0.447063714925,-43.978722592413,-23.769002373697,49.990934325147
1196,0.000001297646,88437.746469449703,5067109.622347464785,84,85,1196,79.000000000001,14.899700043062,50.037751263470,0.451827039124,-0.335818981335,0.941926542664,-40.042047424234,-30.006849044516,50.037751263470
1197,0.000001296961,88437.334387956085,5067086.011817065068,84,85,1197,79.000000000001,14.899700043062,50.062975298150,0.451433530284,0.069550727978,0.997578416085,-25.396234736398,-43.143165819363,50.062975298150
1198,0.000001297260,88435.952392005624,5067006.829281799495,84,85,1198,79.000000000001,14.899700043062,50.147569035848,0.450113821363,0.992904866452,0.118911421556,-49.753338892124,6.275663255035,50.147569035848
1199,0.000001297649,88435.963989067997,5067007.493744527921,84,85,1199,79.000000000001,14.899700043062,50.146859164844,0.450124895742,0.991459106129,0.130417946898,-6.020381555885,-49.784159026946,50.146859164844
1200,0.000001296962,88434.072200815994,5066899.102261955850,84,85,1200,79.000000000001,14.899700043062,50.262657940606,0.448318371033,-0.189056676511,-0.981966177150,-49.788561127513,6.887231962568,50.262657940606
1201,0.000001297674,88434.218350099007,5066907.475999051705,84,85,1201,79.000000000001,14.899700043062,50.253711956279,0.448457933318,-0.044037880408,-0.999029861961,-18.108509363785,-46.877686099107,50.253711956279
1202,0.000001296990,88432.239240473093,5066794.081370293163,84,85,1202,79.000000000001,14.899700043062,50.374855784894,0.446568022838,-0.899415705422,0.437094256242,-49.969959108152,6.374110297019,50.374855784894
1203,0.000001297298,88432.342299263211,5066799.986204008572,84,85,1203,79.000000000001,14.899700043062,50.368547424688,0.446666436733,-0.939610240062,0.342246397747,-45.967112629653,-20.591627574476,50.368547424688
1204,0.000001297027,88431.310437066277,5066740.864855084568,84,85,1204,79.000000000001,14.899700043062,50.431709028019,0.445681080918,-0.188493079394,0.982074518059,-8.041893083490,-49.786396044708,50.431709028019
1205,0.000001297009,88430.194693975151,5066676.937484942377,84,85,1205,79.000000000001,14.899700043062,50.500005088046,0.444615624749,0.799291671048,0.600943279015,-40.235110889849,30.518623258171,50.500005088046
1206,0.000001297074,88431.301530236742,5066740.354531344026,84,85,1206,79.000000000001,14.899700043062,50.432254226434,0.445672575522,-0.179738548045,0.983714417068,48.811604219487,-12.682253738190,50.432254226434
1207,0.000001297047,88427.778357335555,5066538.491593610495,84,85,1207,79.000000000001,14.899700043062,50.647912140749,0.442308193227,-0.199511706010,-0.979895442976,-13.421589485670,48.837198321517,50.647912140749
1208,0.000001297366,88429.593963171603,5066642.518145276234,84,85,1208,79.000000000001,14.899700043062,50.536776587994,0.444041969088,0.999034357449,0.043935778552,4.781285114584,-50.310089450903,50.536776587994
1209,0.000001297095,88426.302941932605,5066453.956517993473,84,85,1209,79.000000000001,14.899700043062,50.738224202482,0.440899275300,-0.994442281897,0.105283179924,-49.567075543453,-10.838469324169,50.738224202482
1210,0.000001297084,88427.064752625185,5066497.605055466294,84,85,1210,79.000000000001,14.899700043062,50.691592796736,0.441626750924,-0.792235804402,-0.610215068826,-47.832874332741,-16.782541921243,50.691592796736
1211,0.000001297153,88425.789016454539,5066424.510757115670,84,85,1211,79.000000000001,14.899700043062,50.769682237560,0.440408512619,-0.814224529295,0.580550097661,8.623580240675,-50.031934785049,50.769682237560
1212,0.000001297133,88424.155640402474,5066330.925202975050,84,85,1212,79.000000000001,14.899700043062,50.869663272428,0.438848753383,0.630334383101,0.776323750429,-26.230205772691,43.585535978952,50.869663272428
1213,0.000001296806,88425.207395508100,5066391.186331608333,84,85,1213,79.000000000001,14.899700043062,50.805283998742,0.439853105527,-0.361402146084,0.932410043278,27.896335374278,-42.461410184762,50.805283998742
1214,0.000001297193,88422.233476548325,5066220.793326599523,84,85,1214,79.000000000001,14.899700043062,50.987321377602,0.437013222110,0.511942815920,-0.859019530178,-41.899715799239,29.053756335556,50.987321377602
1215,0.000001296542,88423.949177684233,5066319.095760592259,84,85,1215,79.000000000001,14.899700043062,50.882301119178,0.438651596010,0.776093069665,0.630618384776,11.622198714843,-49.537188699152,50.882301119178
1216,0.000001297263,88421.322000228392,5066168.569580341689,84,85,1216,79.000000000001,14.899700043062,51.043114007602,0.436142826339,-0.365371052028,-0.930861963097,-45.184598199834,-23.743453268483,51.043114007602
1217,0.000001297250,88421.619974385409,5066185.642241942696,84,85,1217,79.000000000001,14.899700043062,51.024874628775,0.436427370699,-0.075983919263,-0.997109043191,-41.833514378096,-29.214635127960,51.024874628775
1218,0.000001296924,88420.230920500195,5066106.055316803046,84,85,1218,79.000000000001,14.899700043062,51.109900391677,0.435100921947,-0.994420513794,-0.105488585854,-36.806241980243,-35.461563266992,51.109900391677
1219,0.000001297321,88419.370017724999,5066056.729221213609,84,85,1219,79.000000000001,14.899700043062,51.162597350392,0.434278820354,-0.728122434730,0.685447094999,-44.234083396797,-25.709088542451,51.162597350392
1220,0.000001296666,88418.287795867116,5065994.722476259805,84,85,1220,79.000000000001,14.899700043062,51.228841532907,0.433245374604,0.263494648520,0.964660857608,-47.589936300020,-18.962915592379,51.228841532907
1221,0.000001297403,88418.188758037228,5065989.048026595265,84,85,1221,79.000000000001,14.899700043062,51.234903765001,0.433150800443,0.357585275890,0.933880490462,-19.547975007040,-47.359181126082,51.234903765001
1222,0.000001296749,88416.493239668082,5065891.901979956776,84,85,1222,79.000000000001,14.899700043062,51.338688610487,0.431531699666,0.882143142131,-0.470981397500,-47.404343978636,-19.710127351181,51.338688610487
1223,0.000001297072,88416.520021268050,5065893.436452602968,84,85,1223,79.000000000001,14.899700043062,51.337049274538,0.431557274210,0.894438928220,-0.447190120290,-50.257959355328,-10.470441712486,51.337049274538
1224,0.000001296842,88415.744515241706,5065849.003230306320,84,85,1224,79.000000000001,14.899700043062,51.384518989160,0.430816720505,0.325621461786,-0.945500218733,20.118364438540,-47.282345585487,51.384518989160
1225,0.000001296821,88413.828129245710,5065739.202400818467,84,85,1225,79.000000000001,14.899700043062,51.501823424255,0.428986706680,-0.999903108177,0.013920282236,-31.859557821818,40.464878492606,51.501823424255
1226,0.000001296526,88415.810694700165,5065852.795033967122,84,85,1226,79.000000000001,14.899700043062,51.380468059959,0.430879917233,0.387435683766,-0.921896735510,51.228561470470,3.948035932803,51.380468059959
1227,0.000001296916,88411.792411461196,5065622.564363485202,84,85,1227,79.000000000001,14.899700043062,51.626432310577,0.427042739391,0.460751894276,0.887528980891,-32.904497243463,39.781686418169,51.626432310577
1228,0.000001296912,88414.204160100868,5065760.747381784953,84,85,1228,79.000000000001,14.899700043062,51.478806095212,0.429345789696,-0.935151398560,-0.354248305248,24.839709509606,-45.089425683488,51.478806095212
1229,0.000001297022,88410.875061436076,5065570.004078710452,84,85,1229,79.000000000001,14.899700043062,51.682584477576,0.426166734645,0.984795389039,0.173718282653,-38.661066903680,-34.298854851890,51.682584477576
1230,0.000001297008,88410.937799034728,5065573.598678329028,84,85,1230,79.000000000001,14.899700043062,51.678744229013,0.426226644639,0.971966424462,0.235119692325,-51.559912362256,3.502576520820,51.678744229013
1231,0.000001296713,88410.168410102924,5065529.515939733014,84,85,1231,79.000000000001,14.899700043062,51.725839508462,0.425491932329,0.861770324686,-0.507298637383,-13.227315237662,-50.006005683904,51.725839508462
1232,0.000001297116,88408.830982222105,5065452.886966759339,84,85,1232,79.000000000001,14.899700043062,51.807705177679,0.424214782779,-0.294257734699,-0.955726103845,-48.855629529136,-17.238497007835,51.807705177679
1233,0.000001296482,88408.155662334684,5065414.193987388164,84,85,1233,79.000000000001,14.899700043062,51.849042370744,0.423569899790,-0.827139554677,-0.561996581030,-40.086700878799,-32.884336809747,51.849042370744
1234,0.000001297234,88407.922842784843,5065400.854409794323,84,85,1234,79.000000000001,14.899700043062,51.863293552828,0.423347573497,-0.934488034690,-0.355994540717,-18.770522684151,-48.347375278402,51.863293552828
1235,0.000001296600,88406.318582933993,5065308.937091099098,84,85,1235,79.000000000001,14.899700043062,51.961492347822,0.421815618185,-0.324529809793,0.945875468841,-41.953043844759,-30.658421341819,51.961492347822
1236,0.000001296933,88406.417939336505,5065314.629793629982,84,85,1236,79.000000000001,14.899700043062,51.955410615492,0.421910496560,-0.416753535951,0.909019521392,-48.425301502808,-18.824315833157,51.955410615492
1237,0.000001296730,88405.670782695466,5065271.820871463045,84,85,1237,79.000000000001,14.899700043062,52.001145028022,0.421197014524,0.311988846013,0.950085764530,32.472355112140,-40.616071175046,52.001145028022
1238,0.000001296707,88403.442720050531,5065144.162285418250,84,85,1238,79.000000000001,14.899700043062,52.137527588981,0.419069371424,0.561538835594,-0.827450382875,-29.478998844400,43.003609269730,52.137527588981
1239,0.000001296441,88405.430016314247,5065258.025973971002,84,85,1239,79.000000000001,14.899700043062,52.015882645806,0.420967099566,0.529534763042,0.848288238001,51.103598101180,-9.699191127887,52.015882645806
1240,0.000001296839,88401.702063511839,5065044.430012169294,84,85,1240,79.000000000001,14.899700043062,52.244075399491,0.417407166869,-0.910467147170,-0.413581399394,-41.188576516327,32.139455174386,52.244075399491
1241,0.000001296228,88403.612033195459,5065153.863214038312,84,85,1241,79.000000000001,14.899700043062,52.127163715073,0.419231053567,0.692939065530,-0.720996152183,29.191169745331,-43.186998111437,52.127163715073
1242,0.000001296983,88401.245919258727,5065018.294871616177,84,85,1242,79.000000000001,14.899700043062,52.271996571971,0.416971581194,-0.999557200773,0.029755711752,-30.338007721682,-42.567204666261,52.271996571971
1243,0.000001296968,88401.089765360419,5065009.347912289202,84,85,1243,79.000000000001,14.899700043062,52.281554951581,0.416822465205,-0.982767712439,0.184844863027,-20.940050574195,-47.904856435495,52.281554951581
1244,0.000001296348,88399.781332622908,5064934.380238652229,84,85,1244,79.000000000001,14.899700043062,52.361645791035,0.415573003978,-0.076375139501,0.997079153361,-47.739415810290,-21.510233100504,52.361645791035
1245,0.000001297114,88399.669142259765,5064927.952204342000,84,85,1245,79.000000000001,14.899700043062,52.368513106491,0.415465870072,0.035733167888,0.999361366430,3.941613366836,-52.219966000096,52.368513106491
1246,0.000001296493,88397.183382664967,5064785.528670676053,84,85,1246,79.000000000001,14.899700043062,52.520669626973,0.413092144511,0.581110264525,-0.813824834017,-49.297210601226,18.116450121478,52.520669626973
1247,0.000001296838,88398.611437160711,5064867.350166196935,84,85,1247,79.000000000001,14.899700043062,52.433256586876,0.414455836103,0.888215314451,0.459427421008,-12.796445279831,-50.847786426800,52.433256586876
1248,0.000001296650,88395.926275523540,5064713.501737076789,84,85,1248,79.000000000001,14.899700043062,52.597618761119,0.411891695618,-0.594798415379,-0.803874893913,-30.493611538634,-42.856144888112,52.597618761119
1249,0.000001296635,88395.749023734999,5064703.345957682468,84,85,1249,79.000000000001,14.899700043062,52.608468569544,0.411722432628,-0.727222419867,-0.686401888140,-52.279480570080,-5.874255404326,52.608468569544
1250,0.000001296385,88395.781566203295,5064705.210503770970,84,85,1250,79.000000000001,14.899700043062,52.606476603485,0.411753508396,-0.704504115798,-0.709699901948,34.063172525481,-40.089171332572,52.606476603485
1251,0.000001296795,88393.606965915300,5064580.615085140802,84,85,1251,79.000000000001,14.899700043062,52.739586665275,0.409676918086,-0.184210136732,0.982886883382,-52.574458087942,4.170174862433,52.739586665275
1252,0.000001296193,88393.729180538969,5064587.617467271164,84,85,1252,79.000000000001,14.899700043062,52.732105752025,0.409793624455,-0.302660467736,0.953098442591,-13.943177928121,-50.855312075608,52.732105752025
1253,0.000001296967,88392.920836040852,5064541.302739136852,84,85,1253,79.000000000001,14.899700043062,52.781585551456,0.409021712319,0.480181563206,0.877169120727,-24.018672895196,-46.999990698715,52.781585551456
1254,0.000001296363,88391.691143784818,5064470.846562766470,84,85,1254,79.000000000001,14.899700043062,52.856856585442,0.407847442713,0.987265870304,-0.159078915423,-33.170560288637,-41.152900483828,52.856856585442
1255,0.000001296348,88391.429718668427,5064455.868006938137,84,85,1255,79.000000000001,14.899700043062,52.872858750800,0.407597800116,0.912606029633,-0.408840108939,-48.862354014321,-20.199246338941,52.872858750800
1256,0.000001296545,88391.118907048061,5064438.059812868014,84,85,1256,79.000000000001,14.899700043062,52.891883927161,0.407300996881,0.743842946915,-0.668354449618,44.527776480450,-28.545201121577,52.891883927161
1257,0.000001296522,88388.600591692884,5064293.770971533842,84,85,1257,79.000000000001,14.899700043062,53.046033227326,0.404896182859,-0.994096119337,0.108503020779,-30.075882420616,43.695800001555,53.046033227326
1258,0.000001296298,88390.658427883231,5064411.676300168969,84,85,1258,79.000000000001,14.899700043062,52.920070445125,0.406861271669,0.369362399182,-0.929285434121,48.641743823348,-20.845014121865,52.920070445125
1259,0.000001296708,88387.306324458070,5064219.614921416156,84,85,1259,79.000000000001,14.899700043062,53.125256978263,0.403660248690,-0.167025521877,0.985952572410,-53.084653883375,-2.076644189246,53.125256978263
1260,0.000001296121,88388.038914964869,5064261.589265567251,84,85,1260,79.000000000001,14.899700043062,53.080414177419,0.404359821093,-0.783577070792,0.621294595284,5.066547687642,-52.838058856994,53.080414177419
1261,0.000001296466,88386.861302150355,5064194.117021394894,84,85,1261,79.000000000001,14.899700043062,53.152497362256,0.403235283690,0.273673493091,0.961822654744,-45.573852752288,-27.353462690442,53.152497362256
1262,0.000001296317,88386.822170096289,5064191.874919854105,84,85,1262,79.000000000001,14.899700043062,53.154892685278,0.403197915331,0.311092470186,0.950379647822,44.594099500533,-28.927649509077,53.154892685278
1263,0.000001296293,88384.193400972974,5064041.257543773390,84,85,1263,79.000000000001,14.899700043062,53.315803001703,0.400687625730,0.195219454121,-0.980759585593,-42.184017534752,32.604961498891,53.315803001703
1264,0.000001296389,88386.728023173113,5064186.480698501691,84,85,1264,79.000000000001,14.899700043062,53.160655538724,0.403108011642,0.399057980637,0.916925693876,44.555820940619,28.997139817823,53.160655538724
1265,0.000001296493,88382.369783224844,5063936.771943360567,84,85,1265,79.000000000001,14.899700043062,53.427428973831,0.398946199056,-0.998413309760,0.056310415499,-49.563979912743,19.947482597135,53.427428973831
1266,0.000001296487,88384.215759770057,5064042.538608481176,84,85,1266,79.000000000001,14.899700043062,53.314434391169,0.400708976808,0.217097437039,-0.976149938704,34.928052683164,-40.279772221456,53.314434391169
1267,0.000001296707,88382.239062092558,5063929.282174186781,84,85,1267,79.000000000001,14.899700043062,53.435430581340,0.398821369570,-0.982554984552,0.185972316035,-14.124344942756,-51.534921377171,53.435430581340
1268,0.000001296692,88381.893377116328,5063909.475884008221,84,85,1268,79.000000000001,14.899700043062,53.456590400366,0.398491264733,-0.861415459468,0.507900980693,4.816381609371,-53.239172846932,53.456590400366
1269,0.000001296108,88380.029385679096,5063802.677041606046,84,85,1269,79.000000000001,14.899700043062,53.570687697583,0.396711284027,0.735186274431,0.677865135472,-52.536463909724,-10.475616461776,53.570687697583
1270,0.000001296910,88381.344326625695,5063878.017608154565,84,85,1270,79.000000000001,14.899700043062,53.490198482337,0.397966960136,-0.469742888311,0.882803273035,51.451600623288,-14.626487171616,53.490198482337
1271,0.000001296323,88377.787409606448,5063674.221274874173,84,85,1271,79.000000000001,14.899700043062,53.707921917229,0.394570354581,0.073608511487,-0.997287213914,-50.582632048259,18.053758936510,53.707921917229
1272,0.000001296316,88379.505972741827,5063772.687689357437,84,85,1272,79.000000000001,14.899700043062,53.602726472160,0.396211461489,0.975581757856,0.219636594718,14.617179468719,-51.571216289986,53.602726472160
